"","HPC1581","HPC1583","HPC1584","HPC1585","HPC1586","HPC1587","HPC1589","HPC1591","HPC1592","HPC1594","HPC1596","HPC1597","HPC1599","HPC1600","HPC1601","HPC1602","HPC1603","HPC1605","HPC1607","HPC1608","HPC1609","HPC1610"
"0837b657c1d1f43f280ef2435311c939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
"088afd5a3a18b602d8b1603556719420",8,0,0,72,0,19,0,6,3,4,0,0,2,0,0,0,0,0,5,10,0,0
"089e7f00e2341df2db9e7129ee161aa1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"08ca358ce38892e235f7054771e57b93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0
"09c7a9b0d7e4534dd1b9563ecb91de1f",0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a55820148562eef7c47af5ab05610b8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"0a667e34252be42cc613e4f2259d1b1c",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,0,0,0,0,0
"0a7fe3595e40caeafecb26f55ecf526d",0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0
"0b4aa7d9505c525678f6cf1f3501d951",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d136193a495427b25467923bbf469bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,0,0
"0d64e0170fd5c43d58714adb75f53603",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0
"0db587bb2a24679c3dedd2f3d99bdffe",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0ea6804aff8f5fe986aefc8e7a392c9e",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f5c88a54d6007485912717d5bafb999",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fd24fb9edc352a688fa95e24733afdf",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10e2f2086363bbd1c5e63752ea90bb3e",0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10e5f4a0a45782e74568a9ed32c54bbe",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10f9ca7de745905c07ac28cb5c214e94",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114a0bce87e416d7710a2ea64c381af6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168bb363a67a1cfdc8133ccf81b8e13",0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0
"127297ee519e246131a0ec2f6e7f224c",0,0,0,0,0,0,17,8,0,0,0,0,9,0,0,0,0,0,19,0,2,0
"128ed17cb7931cd03f546d81102936b6",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13732f048ea48b3f0fb009e69b5f1178",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"13e7d8f598035447d123840e986a771a",0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"14e02c3f063caa94b0cc4cd379e48340",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153c5d5a5b9fe379c68c13edd0d4e718",0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"157a3ae68f649aa19985b36aeb2b5cc6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"169f1397c4e27946716ce2b984c6edc7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"16e55c99632146e819f47e623bdf2194",0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728571482f6c0f88e98c3a94d9fe951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"17332728e59dc0a6d6015eb75b324a49",3,21,0,0,0,0,36,0,1,1,1,0,0,1,11,0,0,0,0,25,0,0
"18cadcffaff74a9880cf0d2b09896f19",0,0,64,0,0,0,0,0,0,11,0,0,0,1,0,0,0,18,0,5,0,0
"1aca3264ec91d514a4c11c3cb321f3e0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1b74fe0dc73b1a4a18640db200b5f78d",0,0,0,0,0,0,0,0,0,18,0,0,36,0,124,0,0,0,0,0,0,48
"1c2c4481171be567789843de77e41d11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"1d4e962f0cb28b17623d5ce153bf3da0",0,0,0,0,5,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1e3664d43cb955b61387aa11d1dddfd0",0,0,0,0,0,245,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1f1af3da57301b485bd01347a2b71bbc",0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
"1f7c2d848e18b62b3508f645fe387cb6",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2046bb0f26fadcdf415fc402a9d93679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"205689b524b6f04b260bfa6f080179bd",0,0,0,0,0,11,9,0,0,0,0,0,0,1,8,0,2,0,0,0,0,4
"218ce46fd7a5e12ca88880bab234f7d9",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22793edc9cd9907ce5d798d27d9bea22",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"23c0fc711c6d74e4ad7902b34c084b5a",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"24791d3d91858737c317d435d768b6aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"259933104865d0181d7a213e14fa6a24",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"25a56c4f61d8e8d3eb1383204a99164a",0,0,1,0,0,0,0,0,0,6,0,0,46,18,0,0,0,11,0,0,0,0
"261935bf4d4df64dc9206ab7ccfd645e",0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
